model,model_mode,batch,context_tokens,memory_capacity_GB,requested_bw_TBps,achieved_bw_TBps,dram_utilization,peak_compute_TFLOPS,achieved_compute_TFLOPS,compute_utilization,sram_MB,org,decode_step_ms,TPS_per_user,aggregate_TPS,weight_bytes_per_token,kv_bytes_per_token,index_bytes_per_token,total_bytes_per_token,flops_per_token,arithmetic_intensity,logic_power_W,dram_power_W,interface_power_W,total_power_W,energy_per_token_J,tokens_per_J,useful_TFLOPS_per_W,max_temperature_C,sustainable_frequency_MHz,hardware_cost_USD,fleet_utilization,cost_per_1m_output_tokens,meets_1000_tps,meets_1500_tps,meets_2000_tps,fits_capacity,feasible_capacity_mapping,simulation_method,assumption_level,reuse_model
deepseek_v4_flash,exact,4,32768,512,12,8.925,0.7438,250.0,54.28,0.2171,16,hybrid,2.3727,421.5,1685.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.0,85.7,17.9,152.9,0.090695,11.03,0.355,,,25000.0,0.6,0.2413,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,512,12,8.745,0.7288,250.0,25.06,0.1003,32,hybrid,1.2847,778.4,778.4,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,26.9,84.0,17.5,143.7,0.184635,5.42,0.1744,,,25000.0,0.6,0.5221,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,512,12,8.835,0.7363,250.0,38.9,0.1556,32,hybrid,1.6555,604.1,1208.1,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,29.8,84.8,17.7,148.1,0.122627,8.15,0.2626,,,25000.0,0.6,0.3366,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,512,12,8.925,0.7438,250.0,54.28,0.2171,32,hybrid,2.3727,421.5,1685.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.0,85.7,17.9,152.9,0.090695,11.03,0.355,,,25000.0,0.6,0.2413,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,512,12,8.745,0.7288,250.0,25.06,0.1003,64,hybrid,1.2847,778.4,778.4,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,26.9,84.0,17.5,143.7,0.184635,5.42,0.1744,,,25000.0,0.6,0.5221,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,512,12,8.835,0.7363,250.0,38.9,0.1556,64,hybrid,1.6555,604.1,1208.1,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,29.8,84.8,17.7,148.1,0.122627,8.15,0.2626,,,25000.0,0.6,0.3366,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,512,12,8.925,0.7438,250.0,54.28,0.2171,64,hybrid,2.3727,421.5,1685.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.0,85.7,17.9,152.9,0.090695,11.03,0.355,,,25000.0,0.6,0.2413,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,512,12,8.745,0.7288,250.0,25.06,0.1003,128,hybrid,1.2847,778.4,778.4,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,26.9,84.0,17.5,143.7,0.184635,5.42,0.1744,,,25000.0,0.6,0.5221,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,512,12,8.835,0.7363,250.0,38.9,0.1556,128,hybrid,1.6555,604.1,1208.1,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,29.8,84.8,17.7,148.1,0.122627,8.15,0.2626,,,25000.0,0.6,0.3366,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,512,12,8.925,0.7438,250.0,54.28,0.2171,128,hybrid,2.3727,421.5,1685.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.0,85.7,17.9,152.9,0.090695,11.03,0.355,,,25000.0,0.6,0.2413,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,512,12,8.745,0.7288,250.0,25.06,0.1003,256,hybrid,1.2847,778.4,778.4,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,26.9,84.0,17.5,143.7,0.184635,5.42,0.1744,,,25000.0,0.6,0.5221,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,512,12,8.835,0.7363,250.0,38.9,0.1556,256,hybrid,1.6555,604.1,1208.1,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,29.8,84.8,17.7,148.1,0.122627,8.15,0.2626,,,25000.0,0.6,0.3366,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,512,12,8.925,0.7438,250.0,54.28,0.2171,256,hybrid,2.3727,421.5,1685.9,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.0,85.7,17.9,152.9,0.090695,11.03,0.355,,,25000.0,0.6,0.2413,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,128,12,8.815,0.7346,500.0,25.26,0.0505,8,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,128,12,8.945,0.7455,500.0,39.38,0.0788,8,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,128,12,9.081,0.7568,500.0,55.23,0.1105,8,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,128,12,8.815,0.7346,500.0,25.26,0.0505,16,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,128,12,8.945,0.7455,500.0,39.38,0.0788,16,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,128,12,9.081,0.7568,500.0,55.23,0.1105,16,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,128,12,8.815,0.7346,500.0,25.26,0.0505,32,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,128,12,8.945,0.7455,500.0,39.38,0.0788,32,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,128,12,9.081,0.7568,500.0,55.23,0.1105,32,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,128,12,8.815,0.7346,500.0,25.26,0.0505,64,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,128,12,8.945,0.7455,500.0,39.38,0.0788,64,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,128,12,9.081,0.7568,500.0,55.23,0.1105,64,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,128,12,8.815,0.7346,500.0,25.26,0.0505,128,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,128,12,8.945,0.7455,500.0,39.38,0.0788,128,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,128,12,9.081,0.7568,500.0,55.23,0.1105,128,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,128,12,8.815,0.7346,500.0,25.26,0.0505,256,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,128,12,8.945,0.7455,500.0,39.38,0.0788,256,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,128,12,9.081,0.7568,500.0,55.23,0.1105,256,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,192,12,8.815,0.7346,500.0,25.26,0.0505,8,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,192,12,8.945,0.7455,500.0,39.38,0.0788,8,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,192,12,9.081,0.7568,500.0,55.23,0.1105,8,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,192,12,8.815,0.7346,500.0,25.26,0.0505,16,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,192,12,8.945,0.7455,500.0,39.38,0.0788,16,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,192,12,9.081,0.7568,500.0,55.23,0.1105,16,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,192,12,8.815,0.7346,500.0,25.26,0.0505,32,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,192,12,8.945,0.7455,500.0,39.38,0.0788,32,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,192,12,9.081,0.7568,500.0,55.23,0.1105,32,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,192,12,8.815,0.7346,500.0,25.26,0.0505,64,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,192,12,8.945,0.7455,500.0,39.38,0.0788,64,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,192,12,9.081,0.7568,500.0,55.23,0.1105,64,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,192,12,8.815,0.7346,500.0,25.26,0.0505,128,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,192,12,8.945,0.7455,500.0,39.38,0.0788,128,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,192,12,9.081,0.7568,500.0,55.23,0.1105,128,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,192,12,8.815,0.7346,500.0,25.26,0.0505,256,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,192,12,8.945,0.7455,500.0,39.38,0.0788,256,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,192,12,9.081,0.7568,500.0,55.23,0.1105,256,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,False,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,256,12,8.815,0.7346,500.0,25.26,0.0505,8,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,256,12,8.945,0.7455,500.0,39.38,0.0788,8,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,12,9.081,0.7568,500.0,55.23,0.1105,8,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,256,12,8.815,0.7346,500.0,25.26,0.0505,16,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,256,12,8.945,0.7455,500.0,39.38,0.0788,16,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,12,9.081,0.7568,500.0,55.23,0.1105,16,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,256,12,8.815,0.7346,500.0,25.26,0.0505,32,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,256,12,8.945,0.7455,500.0,39.38,0.0788,32,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,12,9.081,0.7568,500.0,55.23,0.1105,32,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,256,12,8.815,0.7346,500.0,25.26,0.0505,64,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,256,12,8.945,0.7455,500.0,39.38,0.0788,64,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,12,9.081,0.7568,500.0,55.23,0.1105,64,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,256,12,8.815,0.7346,500.0,25.26,0.0505,128,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,256,12,8.945,0.7455,500.0,39.38,0.0788,128,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,12,9.081,0.7568,500.0,55.23,0.1105,128,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,256,12,8.815,0.7346,500.0,25.26,0.0505,256,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,256,12,8.945,0.7455,500.0,39.38,0.0788,256,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,256,12,9.081,0.7568,500.0,55.23,0.1105,256,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,384,12,8.815,0.7346,500.0,25.26,0.0505,8,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,384,12,8.945,0.7455,500.0,39.38,0.0788,8,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,384,12,9.081,0.7568,500.0,55.23,0.1105,8,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,384,12,8.815,0.7346,500.0,25.26,0.0505,16,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,384,12,8.945,0.7455,500.0,39.38,0.0788,16,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,4,32768,384,12,9.081,0.7568,500.0,55.23,0.1105,16,hybrid,2.3319,428.8,1715.3,5294044049.0,172224.0,0.0,5294216273.0,32197332976.0,6.082,33.6,87.2,18.2,155.6,0.090695,11.03,0.355,,,25000.0,0.6,0.2372,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,32768,384,12,8.815,0.7346,500.0,25.26,0.0505,32,hybrid,1.2745,784.6,784.6,11234200975.0,172224.0,0.0,11234373199.0,32197332976.0,2.866,27.1,84.6,17.6,144.9,0.184635,5.42,0.1744,,,25000.0,0.6,0.518,False,False,False,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,32768,384,12,8.945,0.7455,500.0,39.38,0.0788,32,hybrid,1.6351,611.6,1223.2,7313261967.0,172224.0,0.0,7313434191.0,32197332976.0,4.402,30.2,85.9,17.9,150.0,0.122627,8.15,0.2626,,,25000.0,0.6,0.3325,False,False,False,True,True,analytical,assumed_defaults,statistical
